Title;Date;Price (€);Product Name
Hofer;24.12.2024.;21.99;"Svježi losos visoke kvalitete, idealan za zdrave i gurmanske obroke.
    Teleća zarebnica – Samo"
Hofer;24.12.2024.;5.49;"Luksuzan odrezak za ljubitelje goveđih specijaliteta.
    Pileće božićne krače (700 g) – Samo"
Hofer;24.12.2024.;21.99;"Hrskavo i ukusno – već pripremljene pileće krače za brzu i ukusnu večeru.
    Teleći tomahawk – Samo"
Spar;24.12.2024.;;
Muller;11.12.2024.;15.0;"Lesene igrače znamk Simba in Heros
Popust se obračuna na blagajni ob nakupu nad"
Spar;10.12.2024.;1.19;40% praznični popust pomaranče Natalia 1kg, redna cena
Spar;04.12.2024.;;
Spar;26.11.2024.;;
Spar;19.11.2024.;;
Spar;05.11.2024.;;
Spar;29.10.2024.;14.99;Pršut Lokev, kosi 1kg, namesto
Spar;29.10.2024.;4.99;Kostanj 1kg namesto
Spar;29.10.2024.;1.99;Kaki perismon- vanilija 1kg, namesto
Spar;22.10.2024.;3.99;Svinjsko pleče brez kosti, postrežno 1kg namesto
Spar;22.10.2024.;1.79;Slovenske hruške viljamovke 1kg, namesto
Spar;22.10.2024.;0.99;Slovenske buče hokaido in maslenke 1kg, namesto
Spar;15.10.2024.;4.99;Kostanj 1kg, namesto
Spar;15.10.2024.;0.89;Banane 1kg, namesto
Spar;08.10.2024.;2.99;Piščančji zrezki pakirano 480g, namesto
Spar;08.10.2024.;1.39;Slovenska jabolka Elstar 1kg, namesto
Spar;08.10.2024.;2.49;Slovenski krompir, pakirano 3,5kg, redna cena
Spar;01.10.2024.;2.49;Mleti piščančji file beder, pakirano Pivka 400g
Spar;01.10.2024.;1.69;Paprika Rdeča dolga kapija 1kg
Spar;01.10.2024.;1.79;Slovenske hruške Viljamovke 1kg
Spar;24.09.2024.;3.29;Mleto goveje meso, pkairano 480g
Spar;24.09.2024.;1.39;Slovenska jabolka Elstar 1kg
Spar;24.09.2024.;2.39;Piščančje hrenovke hot dog, Perutnina Ptuj 624g, 480g + 144g gratis
Spar;24.09.2024.;2.99;Slovenski krompir, 5kg
Spar;17.9.2024;2.99;30% ceneje piščančji zrezki ik, pakirano 480g, redna cena
Spar;17.9.2024;0.89;Banane 1kg, redna cena
Spar;17.9.2024;1.69;Rdeča dolga paprika kapija 1kg, redna cena
Spar;10.09.2024.;2.25;40% mleti file piščančjih beder ik, pakirano 400g
Spar;10.09.2024.;1.69;Paprika babura 1kg
Spar;10.09.2024.;1.79;Slovenske hruške Viljamovke 1kg
Spar;03.09.2024.;2.99;30% piščančji zrezki IK, pakirano 30% ceneje
Spar;03.09.2024.;0.89;Banane 1kg, 40% ceneje, 1kg
Spar;03.09.2024.;1.99;Slovenski paradižnik v grozdu Lušt 1kg
Spar;27.08.2024.;2.25;Piščančji mleti file Bederik 400g
Spar;27.08.2024.;1.4;Slovenska jabolka Elstar 1kg
Spar;27.08.2024.;2.99;Slovenski mladi krompir
Spar;Do daljnjeg;7.99;Mlado goveje stegno, postrežno 1kg
Spar;Do daljnjeg;0.89;Banane 1kg
Spar;Do daljnjeg;1.69;Paprika babura 1kg
Spar;13.08.2024.;4.99;Piščančji file 1kg
Spar;13.08.2024.;1.49;Breskve 1kg
Spar;13.08.2024.;1.69;Slovenski paradižnik v grozdu 1kg
Spar;Do daljnjeg;2.25;Mleti piščančji file Bederik 40% ceneje, 400g
Spar;Do daljnjeg;1.49;Nektarine 1kg
Spar;Do daljnjeg;1.19;Paradižnik Grapolo 1kg
Spar;30.07.2024.;2.99;Piščančji zrezki, pakirano 480g
Spar;30.07.2024.;2.19;Paradižnik v grozdu lušt 1kg
Spar;30.07.2024.;1.49;Breskve 1kg
Spar;23.07.2024.;7.99;Mlado goveje stegno, brez kosti, postrežno 1kg
Spar;23.07.2024.;1.19;Paradižnik Grapolo 1kg 40% ceneje 1kg
Spar;23.07.2024.;0.89;Banane 1kg 40% ceneje
Spar;16.07.2024.;3.49;Svinjsko pleče brez kosti, postrežno 1kg
Spar;16.07.2024.;1.99;Paprika babura 1kg
Spar;16.07.2024.;5.99;Hrenovke Frankfurter, postrećno 1kg
Spar;16.07.2024.;1.49;Breskve 1kg
Spar;09.07.2024.;2.99;Piščančji zrezki ik, pakirano 480g
Spar;09.07.2024.;1.19;Paradižnik Grapolo 1kg 40% ceneje
Spar;09.07.2024.;1.49;Nektarine 1kg
Spar;09.07.2024.;6.29;Alpsko mleko polnomastno Ljubljanske mlekarne 6 x 1l, 1l redna cena
Spar;02.07.2024.;2.99;Slovenske borovnice pakiranje 250g
Spar;02.07.2024.;1.99;Paprika babura 1kg
Spar;02.07.2024.;6.59;Piščančja prsa v ovitku 1kg 50% ceneje
Spar;02.07.2024.;2.25;Mleti file Bederik pakirano Pivka 400g 40% ceneje
Spar;24.06.2024.;0.69;Slovensko mlado zelje 1kg
Spar;24.06.2024.;0.99;Slovenska jabolka Idared 1kg
Spar;24.06.2024.;8.75;Poli salama maxi Perutnina Ptuj 1kg
Spar;18.06.2024.;1.69;Breskve 1kg
Spar;18.06.2024.;1.99;Paprika babura 1kg
Spar;11.06.2024.;1.89;Marelice 1kg
Spar;11.06.2024.;1.39;Solatni paradižnik 1kg
Spar;11.06.2024.;4.89;Mleto mešano meso, pakirano AVE 1kg
Spar;04.06.2024.;0.99;Slovenska jabolka Idared 1kg
Spar;04.06.2024.;1.99;Slavenski paradižnik v grozdu 1kg
Spar;28.05.2024.;0.99;Slovenska jabolka Gala 1kg
